ZF	Ja für sie Aufträge einmal Kommunikation zu den Robotertrupps checken und fragen ob Einsatzbereitschaft kommen	Einsatzbefehl
GF	Einmal die Kommunikation der Robotertrupps checken und die Einsatzbereitschaft herstellen	Zusage
ZF	Das ist so korrekt Ende	Information_geben
GF	Ja verstanden ende	Information_geben
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hier kommen	Kontakt_Bestaetigung
ZF	Frage seit ihr einsatzbereit kommen	Information_nachfragen
D2	Wir haben gerade kein <unverständlich> und wir müssen noch ins Auto fahren.	Absage
D2	Also circa 5 Minuten kommen	Information_geben
ZF	Das ist soweit verstanden	Information_geben
ZF	dann bitte selbständig anfunken kommen	Einsatzbefehl
D2	Verstanden ende	Zusage
ZF	WHS von Zugführer kommen	Kontakt_Anfrage
WHS	WHS hier kommen	Kontakt_Bestaetigung
ZF	Frage sind sie einsatzbereit kommen	Information_nachfragen
WHS	Nur eine Sekunde ende	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Ja für sie zur Information der D1 ist startklar der D2 brauch noch circa 5 Minuten bis zur Einsatzbereitschaft kommen	Information_geben
GF	Ja verstanden ende	Information_geben
WHS	Zugführer von WHS	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
WHS	Wir wären bereit ende	Information_geben
ZF	Das ist verstanden ende	Information_geben
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Ja hier Zugführer kommen	Kontakt_Bestaetigung
GF	Der D3 und D5 einsatzbereit kommen	Information_geben
ZF	D3 und D5 ist einsatzbereit das ist verstanden	Information_geben
D2	Zugführer von D2 kommen	Kontakt_Anfrage
ZF	Ja hier Zugführer kommen	Zusage
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hier kommen	Kontakt_Bestaetigung
ZF	Ja sie wollten etwas sagen kommen	Information_nachfragen
D2	D2 ist einsatzbereit kommen	Information_geben
ZF	D2 ist einsatzbereit das ist verstanden	Information_geben
ZF	Bitte auf Übungsbeginn warten kommen	Einsatzbefehl
D2	Verstanden ende	Zusage
ZF	An alle einsatzkräfte Übungsbeginn kommen	Information_geben
WHS	WHS hier verstanden	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Einsatzszenario ist jetzt beginnend	Information_geben
GF	Einsatzszenario beginnt Verstanden	Information_geben
ZF	Verstanden ende	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Einmal bitte zum Gefahrenbereich vor den Eingang der Halle kommen	Einsatzbefehl
GF	Ja verstanden	Zusage
ZF	D1 von Zugführer kommen	Kontakt_Anfrage
D1	D1 hört kommen	Kontakt_Bestaetigung
ZF	Die Einsatzstelle wurde begangen. Wir haben einen Gefahrstoffunfall in einem Lager.	Information_geben
ZF	Für sie Erkundungsauftrag außerhalb der Halle danach bei mir melden kommen	Einsatzbefehl
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	der erste erkundungsflug ist jetzt mit der ersten Drohne gestartet worden kommen	Information_geben
GF	Ja erster erkundungsflug mit der Drohne gestartet verstanden kommen	Information_geben
ZF	WHS von Zugführer kommen	Kontakt_Anfrage
WHS	Hier WHS kommen	Kontakt_Bestaetigung
WHS	WHS hört kommen	Kontakt_Bestaetigung
ZF	WHS für sie zur Information die Drohne D1 ist zur Außenerkundung vor	Information_geben
ZF	Für sie Auftrag Erkundung innen der Halle kommen	Einsatzbefehl
WHS	WHS hat verstanden kommen Erkundung innen verstanden <eh> kommen	Zusage
ZF	Ja das ist verstanden ende	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Für sie zur Information der D1 ist zur Erkundung des Außenbereiches vor die WHS Drohne ist zur Innenerkundung vor kommen	Information_geben
GF	Ja das ist verstanden ende	Information_geben
ZF	Für sie bitte die Inbetriebnahme der Roboter D3 und D5 kommen	Einsatzbefehl
GF	Inbetriebnahme D3 und D5 verstanden	Zusage
ZF	Das ist so korrekt sie warten bitte noch auf weitere Einsatzbefehle kommen	Einsatzbefehl
GF	Wir warten in Bereitschaft verstanden	Zusage
ZF	D1 von Zugführer kommen	Kontakt_Anfrage
D1	D1 hört	Kontakt_Bestaetigung
ZF	Frage hat der Erkundungsauftrag Lagerhalle außen schon Erkenntnisse hervorgebracht kommen	Information_nachfragen
D1	Bisher nichts zu sehen	Absage
ZF	Von außen keine Erkenntnise ist das korrekt kommen	Information_nachfragen
ZF	WHS von Zugführer kommen	Kontakt_Anfrage
WHS	WHS hört	Kontakt_Bestaetigung
ZF	Frage ich kann das bild ihrer Drohne auf dem Bildschirm sehen	Information_geben
ZF	können sie die Kamera so positionieren dass man das gefahrgut kennzeichen sieht kommen	Einsatzbefehl
WHS	WHS hat verstanden kommen	Zusage
ZF	WHS von Zugführer kommen	Kontakt_Anfrage
WHS	WHS hört	Kontakt_Bestaetigung
ZF	ein stückchen näher ran	Einsatzbefehl
WHS	Ja habe verstanden ende	Zusage
ZF	Ja perfekt so ist es zu erkennen	Information_geben
ZF	die nummer wird jetzt in die Datenbank eingegeben	Information_geben
ZF	Für sie WHS Rückzug aus der Lagerhalle erkundungsauftrag beendet kommen	Einsatzbefehl
WHS	WHS hat verstanden ende	Zusage
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Ja Erkundungsergebnisse von dem Innenflug haben ergeben es handelt sich nach HON nummer um Schwefelsäure	Information_geben
ZF	keine Einsatzkraft betritt den Gefahrenbereich kommen	Information_geben
GF	Erkundung ergeben Stoffidentifikation Schwefelsäure keine Einsatzkraft betritt den Gefahrenbereich verstanden	Information_geben
ZF	Es handelt sich um einen umgekippten 20Liter Kanister der vom Regal runtegefallen ist und sich geöffnet handelt	Information_geben
ZF	Für sie Auftrag es wird eine manipulation vorbereitet mit dem D2 kommen	Einsatzbefehl
ZF	Falsch den hast du ja gar nicht	Sonstiges
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hört kommen	Kontakt_Bestaetigung
GF	Die manipulation wird vom Trupp D2 vorgenommen wir warten weiter ab	Information_geben
ZF	Für sie zur Information es handelt sich um folgenden stoff Schwefelsäure	Information_geben
ZF	für sie als Auftrag mit dem D2 einen umgefallenen Kanister der sich geöffnet hat der die Flüssigkeit enthält aufnehmen und in ein Überfass befördern kommen	Einsatzbefehl
D2	Verstanden Auftrag wird ausgeführt ende	Zusage
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hört kommen	Kontakt_Bestaetigung
ZF	Frage an sie sie hatten auch das aufnahmebild vom inneren der Lagerhalle gesehen kommen	Information_nachfragen
D2	Ja	Zusage
ZF	D1 von Zugführer kommen	Kontakt_Anfrage
D1	D1 hier kommen	Kontakt_Bestaetigung
ZF	Für sie Paralleleinsatz der D2 geht zur Manipulation in die Lagerhalle vor	Information_geben
ZF	für sie Bereitstellung eines Luftbildes aus der Halle kommen	Einsatzbefehl
D1	Verstanden ende	Zusage
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Sie haben sprechwunsch	Kontakt_Bestaetigung
ZF	Das ist so korrekt	Information_geben
ZF	der befindet sich gerade in der Anfahrt zum Gefahrgutobjekt	Information_geben
ZF	für sie logistische Unterstützung durch den D3 mit dem Überfass kommen	Einsatzbefehl
GF	D2 auf der Anfahrt zur Manipulation D3 zur Unterstützung vor das ist verstanden kommen	Zusage
ZF	Ja das ist so korrekt ende	Information_geben
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	Was soll mit dem Kanister geschehen kommen	Information_nachfragen
ZF	Ja das ist so korrekt warten sie noch auf den D3 der wird ihnen als Logistikaufgabe das Überfass bereitstellen kommen	Information_geben
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hört kommen	Kontakt_Bestaetigung
ZF	Ja für sie zur Information bitte warten bis der D3 als Logistikunterstützung kommt	Einsatzbefehl
ZF	er wird ihnen das Überfass zum sichern des Behältnisses bereitstellen kommen	Information_geben
D2	Verstanden wir warten kommen	Zusage
ZF	Ja das ist soweit verstanden	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Frage status D3 kommen	Information_nachfragen
GF	Der D3 ist einsatzbereit und wartet auf einen Befehl	Information_geben
ZF	Der D3 fährt zum Objekt vor der D2 ist schon dort stellt das Überfass bereit kommen	Einsatzbefehl
GF	D3 fährt zum D2 vor und Vorbereitung des Überfasses kommen	Zusage
ZF	Ja so korrekt ende	Information_geben
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
GF	Die Standorte der Roboter sind im Lagebild nicht zu erkennen kommen	Information_geben
ZF	Ja das ist verstanden	Information_geben
ZF	gebe das an den Techniker hier weiter kommen	Information_geben
GF	Ja verstanden ende	Information_geben
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hört kommen	Kontakt_Bestaetigung
ZF	D3 mit Überfass ist am Standort angekommen	Information_geben
ZF	für sie Beginn des Auftrages Bergung des Behältnisses kommen	Einsatzbefehl
D2	Auftrag wird ausgeführt kommen	Zusage
ZF	Ja das ist so korrekt ende	Information_geben
D1	Zugführer D1 bitte kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
D1	D1 müsste nachladen bitte kommen	Information_geben
ZF	Bitte die Aussage wiederholen kommen	Einsatzbefehl
D1	D1 müsste neue Batterien bekommen dazu müssen wir landen bitte kommen	Information_geben
ZF	WHS von Zugführer kommen	Kontakt_Anfrage
WHS	Hier WHS kommen	Kontakt_Bestaetigung
ZF	Der D1 ist jetzt gerade im Akkuwechsel	Information_geben
ZF	für sie Übergangsauftrag Bilddarstellung in der Lagerhalle innen kommen	Einsatzbefehl
WHS	Auftrag verstanden ende	Zusage
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hört kommen	Kontakt_Bestaetigung
ZF	Frage ist die Position des Überfasses ausreichend kommen	Information_nachfragen
D2	Die Position von D3 ist OK kommen	Zusage
ZF	Ja das ist verstanden ende	Information_geben
WHS	Zugführer an WHS kommen	Kontakt_Anfrage
D1	Zugführer von D1	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
D1	D1 ist wieder bereit bitte kommen	Information_geben
ZF	Ja das ist verstanden	Information_geben
ZF	für sie noch kurze Pause WHS ist gerade im Erkundungsflug kommen	Information_geben
D1	Haben verstanden ende	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Frage Status Lagebildsystem	Information_nachfragen
GF	Ja die Roboter D1 und D2 im Lagebild ersichtlich kommen	Information_geben
ZF	Ja das ist verstanden	Information_geben
GF	D3 und D5 können nicht im Lagebild dargestellt werden	Information_geben
ZF	D3 und D5 können nicht im Lagebild dargestellt werden das ist verstanden	Information_geben
D2	Zugführer von D2 kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
D2	D2 hat den Kanister aufgenommen und fährt ihn jetzt zu D3 kommen	Information_geben
ZF	Ja das ist verstanden	Information_geben
ZF	bitte melden wenn durchgeführt	Einsatzbefehl
ZF	WHS von Zugführer kommen	Kontakt_Anfrage
WHS	hier WHS kommen	Kontakt_Bestaetigung
ZF	Für sie ist der Erkundungsauftrag beendet kommen	Information_geben
WHS	Haben verstanden ende	Information_geben
ZF	D1 mitgehört sie können wieder die Innenerkundung starten kommen	Einsatzbefehl
D1	Verstanden ende	Zusage
ZF	WHS von Zugführer kommen	Kontakt_Anfrage
WHS	Hier WHS kommen	Kontakt_Bestaetigung
ZF	Für sie Erkundungsauftrag Panoramabild der gesammten Lagerhalle kommen	Einsatzbefehl
WHS	Soll das Panoramabild über der Lagerhalle gemacht werden kommen	Information_nachfragen
ZF	Ja das ist so korrekt kommen	Zusage
WHS	haben verstanden ende	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Für sie auch Erkundungsauftrag mit dem D5 an der linken Flanke außerhalb der Lagerhalle Erkundung kommen	Einsatzbefehl
GF	Erkundungsauftrag mit dem D5 linke Seite der Lagerhalle kommen	Zusage
ZF	Ja das ist so korrekt	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Wie sieht der Status dafür aus den D3 gleich mit geschlossenem Überfass aus der Lagerhalle zu fahren kommen	Information_nachfragen
GF	Ja ich melde mich gleich kommen	Information_geben
ZF	Ja das ist verstanden ende	Zusage
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
GF	Zur Information D5 zur Erkundung vor kommen	Information_geben
ZF	D5 zur Erkundung linker Seite das ist verstanden	Information_geben
WHS	Zugführer von WHS kommen	Kontakt_Anfrage
GF	Ja genau ende	Information_geben
ZF	Hier Zugführer kommen wer hat gerufen kommen	Kontakt_Bestaetigung
WHS	Zugführer von WHS kommen	Kontakt_Anfrage
ZF	Ja hier Zugführer kommen	Kontakt_Bestaetigung
WHS	Panoramabild wurde erstellt kommen	Information_geben
ZF	Ja das ist verstanden	Information_geben
ZF	ist das im Lagebildsystem zu erkennen kommen	Information_nachfragen
WHS	Im Lagebildsystem ist nicht kann es nicht erkannt werden kommen	Absage
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
GF	Frage der D3 soll noch nicht zurückgesetzt werden kommen	Information_nachfragen
ZF	Ja das ist korrekt	Zusage
ZF	wir warten noch auf die Verfrachtung des Behälters und danach wird er verschlossen kommen	Information_geben
GF	Ja verstanden ende	Information_geben
GF	D5 von Gruppenführer kommen	Kontakt_Anfrage
GF	falsches Funkgerät	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
D2	Zugführer von D2 kommen	Kontakt_Anfrage
ZF	Bitte ich sehe das bild vom D5 im Lagebildsystem bitte einmal die Gasse komplett durch	Einsatzbefehl
D2	Zugführer von D2 kommen	Kontakt_Anfrage
GF	Ja verstanden	Zusage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
D2	D2 hat das Fass in das Überfass abgelegt	Information_geben
D2	soll das Überfass auch abgedichtet werden kommen	Information_nachfragen
ZF	Behältniss wurde ins Überfass verfrachtet	Information_geben
ZF	positiv  das Fass soll geschlossen werden kommen	Zusage
D2	Verstanden ende	Information_geben
ZF	D1 von Zugführer kommen	Kontakt_Anfrage
D1	Hier D1 kommen	Kontakt_Bestaetigung
ZF	Ja für sie Unterstützung durch Bildübertragung des D2 bei der Fassversiegelung kommen	Einsatzbefehl
D1	So verstanden ende	Zusage
WHS	Zugführer von WHS kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
WHS	Die Drohne muss jetzt landen	Information_geben
WHS	weil der Akku leer ist kommen	Information_geben
ZF	Schon wieder dann schicken wir doch wieder WHS ins Rennen kommen	Information_geben
ZF	WHS mitgehört kommen	Information_geben
WHS	WHS muss landen kommen	Information_geben
ZF	Ja das ist verstanden	Information_geben
WHS	Zugführer von WHS kommen	Kontakt_Anfrage
ZF	Ja hier Zugführer kommen	Kontakt_Bestaetigung
WHS	Unsere Drohne ist wieder einsatzbereit kommen	Information_geben
ZF	Ja das ist verstanden	Information_geben
ZF	für sie noch kein Einsatz der D1 ist noch im Flug im inneren kommen	Information_geben
WHS	Haben verstanden kommen	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Ja Frage status Erkundungsergebnisse vom D5 kommen	Information_nachfragen
GF	Ja bleiben sie kurz dran	Sonstiges
GF	Zugführer von Gruppenführer	Kontakt_Anfrage
ZF	Hier Zugführer hört	Kontakt_Bestaetigung
GF	Ja noch keine Auffälligkeiten bei Erkundung durch D5	Information_geben
ZF	Das ist verstanden	Information_geben
ZF	dann für sie neuer Erkundungssauftrag in die Halle einfahren und den D2 durch eine Bildübertragung unterstützen kommen	Einsatzbefehl
GF	Ja den D2 duch eine Bildübertragung unterstützen kommen	Zusage
ZF	Ja das ist so korrekt	Information_geben
ZF	für sie noch zur Information der Kanister wurde geborgen das Fass wird nun versiegelt kommen	Information_geben
GF	Der Gefahrgutbehälter wurde geborgen das Überfass wird verschlossen habe verstanden kommen	Information_geben
ZF	Ja so korrekt ende	Information_geben
ZF	D1 von Zugführer kommen	Kontakt_Anfrage
D1	D1 hört	Kontakt_Bestaetigung
ZF	Frage wolltet ihr nicht landen kommen	Information_nachfragen
D1	Wir haben noch 4 Minuten mindestens	Information_geben
ZF	Ja perfekt für sie zur Information der D5 kommt jetzt auch zur Unterstützung mit Bildübertragung in die Halle kommen	Information_geben
D1	Alles klar ende	Information_geben
ZF	D2 für Zugführer kommen	Kontakt_Anfrage
ZF	D2 für Zugführer kommen	Kontakt_Anfrage
D2	D2 hört kommen	Kontakt_Bestaetigung
ZF	Ja für sie zur Information der D5 kommt auch noch zur Unterstützung mittels Bildübertragung in die Halle kommen	Information_geben
D2	Verstanden ende	Information_geben
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Zugführer kommen	Kontakt_Bestaetigung
GF	Ja zur Information der D5 fährt jetzt in die Halle ein um D2 zu unterstützen kommen	Information_geben
ZF	Ja soweit verstanden	Information_geben
D2	Zugführer von D2 kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Gruppenführer warten sie kurz ende	Sonstiges
D2	Das Überfass wurde verschlossen kommen	Information_geben
ZF	Ja hier Zugführer das Überfass wurde versiegelt ist das korrekt kommen	Information_nachfragen
D2	Das ist korrekt kommen	Zusage
ZF	Alles klar für sie Rückkehr an den Gefahrenbereich vor die Halle kommen	Einsatzbefehl
D2	Verstanden kommen	Zusage
ZF	So korrekt ende	Information_geben
ZF	Gruppenführer von Zugführer kommen	Kontakt_Anfrage
GF	Gruppenführer hört	Kontakt_Bestaetigung
ZF	Sie hatten vorhin Sprechwunsch kommen	Information_nachfragen
GF	Der D5 hat den Zielort erreicht	Information_geben
GF	frage ausreichend Bildmaterial zur Unterstützung erhalten kommen	Information_nachfragen
D1	Zugführer von D1 kommen	Kontakt_Anfrage
ZF	Das Bild ist super	Information_geben
ZF	für sie zur Information das Überfass wurde versiegelt und der D2 fährt jetzt an der Gefahrenbereich heran kommen	Information_geben
GF	Ja verstanden	Information_geben
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 hört kommen	Kontakt_Bestaetigung
ZF	Sofortiger Stop des Roboters	Einsatzbefehl
ZF	Kontaminationsverschleppung	Information_geben
ZF	bitte verweilen sie am Gefahrenbereich kommen	Einsatzbefehl
D2	Verstanden kommen	Zusage
ZF	Schön wieder zurück	Einsatzbefehl
ZF	das zeug wollen wir hier nicht draußen haben	Information_geben
D2	Verstanden kommen	Zusage
D1	Zugführer von D1 bitte kommen	Kontakt_Anfrage
ZF	Hier Zugführer kommen	Kontakt_Bestaetigung
D1	D1 muss landen bitte kommen	Information_geben
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Ja das ist verstanden	Information_geben
ZF	auch für sie zur Information der D2 hat seinen Auftrag erledigt	Information_geben
ZF	für sie auch bitte die Drohne in der Nähe des Gefahrenbereiches an der Grenze absetzen kommen	Einsatzbefehl
D1	verstanden ende	Zusage
ZF	hier Zugführer kommen	Kontakt_Bestaetigung
GF	Ja frage Einsatzbefehl für den D2	Information_nachfragen
GF	der D2 steht zum Abstransport mit Behälter bereit	Information_geben
ZF	Korrektur der D3 Fragezeichen kommen	Information_nachfragen
GF	Ja das ist korrekt der D3 kommen	Zusage
ZF	Dann Auftag für den D3 das Fass an die Gefahrengrenze bringen	Einsatzbefehl
GF	Ja das Überfass mit dem D3 an die Gefahrengrenze bringen verstanden	Zusage
ZF	D2 von Zugführer kommen	Kontakt_Anfrage
D2	D2 kommen	Kontakt_Bestaetigung
ZF	Für sie ist der einsatz hier beendet	Einsatzbefehl
ZF	der roboter wird an den Dekontaminationstrupp übergeben kommen	Information_geben
D2	Verstanden kommen	Zusage
GF	Zugführer von Gruppenführer kommen	Kontakt_Anfrage
ZF	Zugführer hört	Kontakt_Bestaetigung
GF	Ja der D3 ist jetzt mit Überfass an der Gefahrengrenze kommen	Information_geben
ZF	Verstanden	Information_geben
ZF	für sie hier auch Einsatzende	Einsatzbefehl
GF	Ja verstanden ende	Zusage
TL	Operator Boden 2 hörst du mich?	Kontakt_Anfrage
UGV-2	hier spricht der Roboter-Operator 2, ich höre Sie klar und deutlich	Kontakt_Bestaetigung
TL	Operator Boden 1 für Teamleader, kommen	Kontakt_Anfrage
UGV-1	ich kann dich klar und deutlich verstehen	Kontakt_Bestaetigung
TL	großartig	Information_geben
TL	Mission Commander für Teamleader	Kontakt_Anfrage
MC	Mission Commander hört	Kontakt_Bestaetigung
TL	wir sind soweit, Kommunikation klappt	Information_geben
MC	ja, verstanden	Information_geben
MC	dann warten wir auf das Startsignal das wird ein Martinhorn sein	Information_geben
MC	UAV auf Position?	Information_nachfragen
TL	Teamleader hört	Kontakt_Bestaetigung
MC	auf dem Gelände hat es eine Explosion gegeben in nem unklaren Raum	Information_geben
MC	wir haben im Moment Feuer drei gemeldet	Information_geben
MC	bitte bringen Sie Ihre Gerätschaften in Stellung, in sicherem Bereich innerhalb der großen Halle	Einsatzbefehl
MC	so, ihr Einsatzauftrag postieren Sie sich innerhalb der großen Halle im sicheren Bereich	Einsatzbefehl
MC	und melden Sie mir, wenn Sie einsatzbereit sind	Einsatzbefehl
TL	hier Teamleader, verstanden	Zusage
TL	Team, auf Position gehen	Einsatzbefehl
TL	Boden 1 nach rechts	Einsatzbefehl
UGV-2	ja, ich versuche das rauszufinden	Zusage
MC	Teamleader für Mission Commander	Kontakt_Anfrage
TL	hier Teamleader	Kontakt_Bestaetigung
MC	wenn Sie einsatzbereit sind, lautet der Einsatzauftrag bitte geben Sie mir einen Gesamtüberblick aus der Luft	Einsatzbefehl
MC	suchen Sie nach möglichen Rauchentwicklungen	Einsatzbefehl
MC	konzentrieren Sie sich besonders auf den Bereich zwischen den beiden Hochöfen beziehungsweise am linken Hochofen	Einsatzbefehl
TL	ja, Einsatzauftrag verstanden	Zusage
TL	Operator Boden 1 fahren Sie nach links	Einsatzbefehl
UGV-1	Operator Boden 1 hat gehört	Information_geben
UGV-1	ich fahre nach links	Zusage
UGV-1	sehe dort schon Rauch- entwicklung	Information_geben
TL	da ein Foto machen	Einsatzbefehl
TL	Operator Boden 2 ein Foto senden	Einsatzbefehl
UGV-2	hier ist Operator Boden 2	Kontakt_Anfrage
UGV-2	wir können momentan keine Fotos machen	Absage
TL	hier Teamleader, verstanden	Information_geben
TL	UAV?	Kontakt_Anfrage
TL	bitte eine Gesamtübersicht von dem zentralen Gebäude	Einsatzbefehl
MC	Teamleader von Mission Commander	Kontakt_Anfrage
TL	Teamleader hört	Kontakt_Bestaetigung
MC	zu Ihrer Information es werden zwei vermisste Personen gemeldet	Information_geben
TL	zwei vermisste Personen, verstanden	Information_geben
TL	Operator Boden 1	Kontakt_Anfrage
TL	das Bild ist noch nicht angekommen	Information_geben
UGV-1	Teamleader, hast du jetzt ein Bild?	Information_nachfragen
TL	negativ	Absage
UGV-1	ja, es klappt irgendwie nicht	Information_geben
MC	Teamleader von Mission Commander, kommen	Kontakt_Anfrage
TL	Teamleader hört	Kontakt_Bestaetigung
MC	ich hab auf meinem Bildschirm ein Bild der UAV	Information_geben
MC	können Sie das Bild interpretieren?	Information_nachfragen
TL	das Bild habe ich auch, ich versuch's gerade größer zu machen	Information_geben
MC	Teamleader von Mission Commander, kommen	Kontakt_Anfrage
TL	Teamleader hört	Kontakt_Bestaetigung
MC	einer der Arbeiter hat zuletzt auf einem höheren Level der Anlage gearbeitet im Bereich des linken Hochofens, ungefähr in 50 Meter Höhe	Information_geben
TL	hier Teamleader, verstanden	Information_geben
TL	UAV-Operator für Teamleader, kommen	Kontakt_Anfrage
UAV	UAV-Operator, ja?	Kontakt_Bestaetigung
TL	fliegen Sie mit der Drohne über den linken Hochofen oberste Höhe	Einsatzbefehl
TL	und dann ein Foto senden	Einsatzbefehl
UAV	okay	Zusage
TL	Operator Boden 2	Kontakt_Anfrage
TL	können Sie ein Bild senden?	Information_nachfragen
UGV-2	hier Operator Boden 2	Kontakt_Bestaetigung
UGV-2	momentan kann ich keine Bilder senden	Absage
MC	Teamleader von Mission Commander	Kontakt_Anfrage
TL	hier Teamleader	Kontakt_Bestaetigung
MC	auf einem der Fotos sind Rauchentwicklungen zu erkennen	Information_geben
MC	wie ist der Status Ihrer Bodenroboter, beziehungsweise der Standort?	Information_nachfragen
MC	ist es möglich, die Quelle der Rauchentwicklung mit dem Bodenroboter zu finden?	Information_nachfragen
UGV-1	Teamleader zu Bodenoperator 1, kommen	Kontakt_Anfrage
TL	Bodenoperator 1, sprechen	Kontakt_Bestaetigung
UGV-1	Leckage entdeckt über Bodenroboter	Information_geben
TL	sehr gut	Information_geben
TL	einmal ein Foto machen	Einsatzbefehl
UGV-1	ich versuch' das mal	Zusage
UAV	UAV Operator	Kontakt_Anfrage
UAV	wir haben uns den Hochofen jetzt von oben angeguckt, es ist nirgendwo ein Opfer zu sehen	Information_geben
TL	ist von oben Verrauchung zu sehen?	Information_nachfragen
UAV	ja	Zusage
TL	dann bitte einmal ein Foto davon und wieder landen	Einsatzbefehl
UAV	okay	Zusage
TL	Mission Commander für Teamleader	Kontakt_Anfrage
MC	Mission Commander hört	Kontakt_Bestaetigung
TL	der Operator Boden 1 hat eine Leckage entdeckt	Information_geben
TL	das ist auf der ersten Etage, und man könnte von hier unten einen Löscheingriff aufbauen und das Ganze eingrenzen	Information_geben
MC	ja	Information_geben
MC	dann überstelle ich Ihnen einen Trupp der sich auf der entgegengesetzten Seite auf der Brücke bereitet	Information_geben
MC	bitte über Kanal 53WU ansprechen	Einsatzbefehl
TL	ja, verstanden	Zusage
UGV-1	Teamleader von Bodenoperator 1	Kontakt_Anfrage
TL	hier Teamleader	Kontakt_Bestaetigung
UGV-1	's ist technisch nicht möglich, Bilder zu senden	Information_geben
TL	ja, verstanden	Information_geben
MC	Teamleader von Mission Commander, kommen	Kontakt_Anfrage
TL	Mission Commander für Teamleader	Kontakt_Anfrage
MC	Mission Commander hört	Kontakt_Bestaetigung
TL	Sie hatten was?	Information_nachfragen
MC	ja	Zusage
MC	gibt es eine Information über die Substanz, die dort austritt?	Information_nachfragen
TL	ja von Operator Boden 1	Zusage
TL	Operator Boden 1 für Teamleader, kommen	Kontakt_Anfrage
UGV-1	Operator Boden 1 hört	Kontakt_Bestaetigung
TL	was hatten Sie?	Information_nachfragen
UGV-1	die ausströmende Flüssigkeit ist ein dichter weißlicher Nebel Flüssigkeit unbekannt	Information_geben
TL	alles klar	Information_geben
TL	ist es möglich, ein Foto von dem Fass zu machen, was daneben steht?	Information_nachfragen
